GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
ACTR6	0.673466209566501	1.59490026478028	2.08066117628238	2.75412738584888	0.00152410884524414	0.0358582309978248	TRUE	Up
ATP5PD	0.383491819498901	1.30449536624006	5.63098267806287	6.01447449756177	0.000704681855628346	0.0220916758613771	TRUE	Up
C4orf3	0.410111489869715	1.32878849742744	6.07639975232791	6.48651124219762	0.000343280798567614	0.0135597431968861	TRUE	Up
CBLL1	0.479590780368588	1.39434810420237	1.8414912732399	2.32108205360849	0.000290487012946258	0.0126571153501212	TRUE	Up
CBWD1	0.505373087735521	1.41949039564419	2.29636184968257	2.80173493741809	0.00090659939138336	0.0254842395493688	TRUE	Up
CHCHD5	0.456742816979433	1.3724397505334	3.84184765760189	4.29859047458132	0.000774358610203329	0.0234849550535222	TRUE	Up
DELE1	0.446608096133193	1.36283234759386	2.78254258394446	3.22915068007765	0.00193975311748568	0.04291542484761	TRUE	Up
EMC3	0.42168055775659	1.33948697972598	4.39554674528934	4.81722730304593	0.000248343397408994	0.0114192185223361	TRUE	Up
FAM104B	0.738387477377305	1.66831010029474	2.94870531923463	3.68709279661193	0.00183123947228636	0.0409688507947833	TRUE	Up
FH	0.65216105255196	1.57152045727884	3.36922412660101	4.02138517915297	0.000502934149822903	0.0176079892874839	TRUE	Up
GSTM3	0.440870238068579	1.35742288218669	5.37183294088788	5.81270317895645	0.000505499298843893	0.0176359160974279	TRUE	Up
IFT52	0.455932765173458	1.37166936232895	4.16800695090182	4.62393971607528	0.00235476694425341	0.0488479512884835	TRUE	Up
LARS1	0.428710487638844	1.34602992805156	3.91486007573594	4.34357056337478	0.00122289629496972	0.0312073126117848	TRUE	Up
MEA1	0.397733881047869	1.3174369154314	5.7109923971172	6.10872627816507	0.000855808907709863	0.0248402079410247	TRUE	Up
MRPL51	0.381941060748296	1.30309391222947	6.37392316126678	6.75586422201507	0.000559053805521535	0.0189092843101487	TRUE	Up
MTHFD2	0.37946402867597	1.30085848761031	4.49430913297823	4.8737731616542	0.000118589634717599	0.0074767667568036	TRUE	Up
NOB1	0.384955922818024	1.30581989110357	4.41269218160568	4.7976481044237	0.00156168802879788	0.0364536199379	TRUE	Up
NSF	0.667007899466737	1.58777655569907	1.99129042863034	2.65829832809708	0.000929017236785871	0.0256779334865635	TRUE	Up
PDRG1	0.448458878964426	1.36458179929411	4.48993975157718	4.93839863054161	0.00230416260782354	0.0481990241108245	TRUE	Up
PIN4	0.523601348492604	1.43753925112214	4.7066490205299	5.2302503690225	0.000285296119629139	0.0124854591300857	TRUE	Up
PSMD13	0.439527747251362	1.35616032836354	5.55424505577754	5.9937728030289	0.000874613854185919	0.0250772903363997	TRUE	Up
RANGRF	0.581881655397637	1.49680019889582	3.09834699608683	3.68022865148447	0.000434998593793237	0.0158217572130722	TRUE	Up
RPSAP58	0.646441710267346	1.56530273920871	1.18818940021252	1.83463111047987	0.000858876702711318	0.0248402079410247	TRUE	Up
SEPTIN7	0.530667081636206	1.44459700219447	5.232576723533	5.76324380516921	1.23724792260583e-05	0.00257192911911687	TRUE	Up
SF3B5	0.386983322211913	1.30765623173178	6.39913750398002	6.78612082619193	0.00152733495430703	0.0358582309978248	TRUE	Up
SNX11	0.671587956393543	1.59282520578853	1.56780583742663	2.23939379382017	0.00113738381501117	0.0294010769590194	TRUE	Up
SPRR2F	0.796641093120072	1.7370521808811	6.16001868993687	6.95665978305694	0.000906685211467822	0.0254842395493688	TRUE	Up
STAM	0.593848343520508	1.50926730560802	2.5640648156696	3.15791315919011	0.000362409200925275	0.0140676423916026	TRUE	Up
TMEM98	0.454885780136014	1.37067428278802	4.81253517337261	5.26742095350862	0.00174785565574758	0.0398585496597514	TRUE	Up
TRAPPC2B	0.403960072927217	1.3231348211981	2.86883729352164	3.27279736644885	0.00240751849191179	0.0495303495098884	TRUE	Up
